Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,TotalSpend,TotalPurchases,TotalChildren,CampaignAccepted,SpendPerPurchase,Edu_Encoded,Cluster,PCA1,PCA2
1982,Master,Married,21059.0,1,0,07-01-2014,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,42,44,6,1,0,7.333333333333333,3,3,-1.8944226734464547,-0.4691885917729978
1968,Master,Married,29543.0,2,0,01-04-2014,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,56,63,6,2,0,10.5,3,1,-1.9771984371922038,0.9091953005012541
1951,Graduation,Married,75903.0,0,1,08-04-2013,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,73,901,21,1,0,42.904761904761905,2,2,1.3599259926719705,0.9772784998169413
1975,2n Cycle,Together,34984.0,1,1,06-09-2012,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,49,38,4,2,0,9.5,1,3,-2.282941152901363,-0.670995161245373
1956,PhD,Single,54998.0,0,1,10-03-2013,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,68,455,15,1,0,30.333333333333332,4,1,0.21814926108882052,1.7171461078457164
1949,PhD,Widow,54356.0,0,1,19-11-2012,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,75,775,21,1,0,36.904761904761905,4,2,0.9754721580768511,2.204910673577315
1959,Master,Married,34242.0,0,1,23-03-2014,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,65,15,3,1,0,5.0,3,1,-1.604215889712366,0.8427672486444548
1973,Graduation,Married,25410.0,1,0,31-08-2013,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,51,38,5,1,0,7.6,2,3,-1.8822914449991826,-0.5358313443799864
1984,PhD,Married,73356.0,0,0,06-02-2014,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,40,1512,21,0,3,72.0,4,0,3.529932761331376,-1.006738521536574
1950,Graduation,Together,28320.0,0,1,14-01-2013,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,74,43,4,1,0,10.75,2,1,-1.656072932676827,0.7873235850209341
1977,Graduation,Single,23763.0,1,0,07-08-2012,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,47,42,4,1,0,10.5,2,3,-2.0218262456206357,-0.7499026392775103
1984,Graduation,Married,72570.0,0,0,25-04-2014,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,40,1089,22,0,0,49.5,2,2,1.6343944442076255,-1.411645088733743
1976,Master,Married,34529.0,1,0,14-09-2012,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,48,162,7,1,0,23.142857142857142,3,3,-1.344993972301691,0.012538208908995136
1951,Graduation,Widow,70792.0,0,0,06-02-2013,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,73,1272,17,0,0,74.82352941176471,2,2,1.7287716661094539,0.3973421171031195
1982,Graduation,Married,63211.0,0,0,02-11-2012,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,42,1173,18,0,0,65.16666666666667,2,2,1.2264389180252606,-1.4780826616775122
1974,Master,Married,83891.0,0,1,20-06-2014,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,50,816,21,1,0,38.857142857142854,3,2,1.3462681661910727,0.2986043471120115
1968,Graduation,Single,36065.0,1,1,31-03-2013,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,56,74,6,2,0,12.333333333333334,2,1,-1.9174875107769187,0.3541844048225944
1954,Graduation,Together,39898.0,0,1,12-02-2013,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,70,134,7,1,0,19.142857142857142,2,1,-1.1469588358021212,0.5602850307562246
1940,PhD,Single,51141.0,0,0,08-07-2013,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,84,157,8,0,0,19.625,4,1,-0.01901279640174792,2.1706972818021892
1976,Graduation,Married,56939.0,0,1,18-09-2013,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,48,561,16,1,0,35.0625,2,2,0.03281224508168567,-0.5642465590072285
1951,Graduation,Single,80872.0,0,0,12-05-2014,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,73,1336,18,0,0,74.22222222222223,2,2,2.0836691390437925,0.41548024194608757
1976,PhD,Together,72335.0,0,0,13-08-2012,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,48,2092,22,0,0,95.0909090909091,4,2,2.784493153349281,0.04114414143014954
1964,PhD,Single,61798.0,0,0,23-11-2013,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,60,463,15,0,0,30.866666666666667,4,2,0.737529427506626,0.7748561703867738
1950,PhD,Widow,76842.0,0,0,03-05-2014,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,74,1130,16,0,0,70.625,4,2,1.8801864931255943,1.6168205208330513
1976,Graduation,Together,29478.0,1,0,17-01-2014,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,48,20,4,1,0,5.0,2,3,-1.90048246296897,-0.6707922643030161
1956,Graduation,Single,46998.0,0,1,22-10-2012,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,68,377,13,1,1,29.0,2,1,0.08842620632081098,0.3101185413331604
1990,Graduation,Single,96843.0,0,0,23-04-2013,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,34,1544,27,0,1,57.18518518518518,2,0,3.3396871815131943,-1.8876561556945477
1950,PhD,Widow,56551.0,1,1,07-05-2014,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,74,138,7,2,0,19.714285714285715,4,1,-0.9443094464143416,2.650365633523593
1965,Master,Married,70053.0,0,1,03-07-2013,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,59,1012,23,1,0,44.0,3,2,1.4262912727229127,0.747999393513048
1962,PhD,Widow,71670.0,0,0,09-07-2013,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,62,1766,14,0,3,126.14285714285714,4,0,3.436362888144908,0.07298351711214922
1978,Graduation,Married,44359.0,1,1,17-06-2014,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,46,45,6,2,0,7.5,2,1,-1.8527382837612327,-0.21327089969590768
1952,Graduation,Single,40887.0,1,1,06-05-2013,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,72,161,7,2,0,23.0,2,1,-1.5100805741161127,1.2373652274532905
1966,Graduation,Divorced,48877.0,0,1,05-01-2014,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,58,144,7,1,0,20.571428571428573,2,1,-1.0450662479116064,-0.054729985160142325
1947,Graduation,Together,74485.0,0,0,24-08-2013,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,77,1734,25,0,0,69.36,2,2,2.808572543039864,0.6128760212828749
1972,Graduation,Together,64474.0,0,1,22-10-2013,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,52,823,20,1,0,41.15,2,2,0.7581093626493536,-0.23929411215522658
1963,Graduation,Together,77226.0,0,1,28-02-2014,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,61,1138,26,1,0,43.76923076923077,2,2,1.8263656718000907,0.2925087520790989
1949,Graduation,Widow,72643.0,0,0,27-02-2013,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,75,1429,20,0,1,71.45,2,2,2.5902341621313565,0.24544106092058118
1978,Master,Together,85738.0,0,0,23-01-2014,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,46,1371,20,0,2,68.55,3,0,3.118911347305543,-0.9788247000158723
1966,Graduation,Divorced,55686.0,0,1,14-02-2013,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,58,982,14,1,1,70.14285714285714,2,2,0.7917870425640877,-0.2945773887419015
1983,Graduation,Single,39062.0,1,0,25-03-2014,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,41,44,4,1,1,11.0,2,3,-1.272602990247154,-1.307346262440346
1971,Graduation,Together,34600.0,1,1,01-01-2013,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,53,318,12,2,0,26.5,2,1,-1.3574791351722189,0.12559090049861402
1975,Graduation,Married,40794.0,0,1,07-04-2013,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,49,434,14,1,0,31.0,2,3,-0.5803944777293927,-0.5931578047000462
1971,2n Cycle,Married,54690.0,1,1,07-11-2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,53,198,9,2,0,22.0,1,3,-1.2983665786340912,-0.2750797488954556
1969,Graduation,Married,4428.0,0,1,05-10-2013,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,55,359,25,1,0,14.36,2,3,-0.6719128400174701,-0.3927115743374331
1963,2n Cycle,Married,32632.0,0,0,02-08-2012,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,61,576,16,0,0,36.0,1,3,-0.059060132932044665,-1.0848338163860298
1968,PhD,Single,38236.0,1,1,20-09-2013,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,56,88,7,2,0,12.571428571428571,4,1,-1.5905461079838632,1.486393115271239
1979,Graduation,Married,36781.0,1,0,10-04-2014,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,45,63,5,1,0,12.6,2,3,-1.6600518206580381,-0.8644944976902273
1984,Master,Single,31385.0,1,0,05-12-2012,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,40,27,3,1,1,9.0,3,3,-1.4377630369881957,-0.7664369504003865
1984,Graduation,Married,24570.0,1,0,27-02-2013,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,40,193,8,1,0,24.125,2,3,-1.6563410625056794,-1.074271955677722
1974,PhD,Divorced,25509.0,1,0,18-09-2012,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,50,101,6,1,0,16.833333333333332,4,1,-1.5667568426590954,0.5546972728946173
1951,Graduation,Married,94642.0,0,0,12-02-2014,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,73,2211,21,0,2,105.28571428571429,2,0,4.29141291357275,-0.10074639242479679
1962,Master,Married,58646.0,0,1,10-06-2013,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,62,140,7,1,0,20.0,3,1,-0.6867256037563978,0.7796058384328708
1975,Graduation,Single,53201.0,1,1,12-02-2013,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,49,415,14,2,0,29.642857142857142,2,1,-0.7370390884074107,0.06312681903708812
1957,Graduation,Together,21994.0,0,1,24-12-2012,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,67,22,3,1,0,7.333333333333333,2,1,-1.966084252416491,0.26202197499361146
1978,Graduation,Married,57113.0,1,1,06-02-2013,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,46,263,10,2,0,26.3,2,1,-1.0862544725376941,-0.10279543213786692
1991,Graduation,Married,51373.0,0,0,22-06-2013,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,33,393,11,0,0,35.72727272727273,2,3,-0.29950011949931715,-1.964232496829876
1986,Graduation,Married,23477.0,1,0,21-10-2013,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,38,147,7,1,0,21.0,2,3,-1.8187901453891764,-1.2824090615743244
1956,Graduation,Married,58116.0,0,1,13-04-2014,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,68,443,14,1,0,31.642857142857142,2,2,0.012557081267885968,0.5855738103786847
1963,PhD,Divorced,72968.0,0,0,16-12-2013,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,61,1958,18,0,1,108.77777777777777,4,0,2.987714684482466,0.5214002642804899
1971,Master,Married,39791.0,0,1,28-03-2013,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,53,174,8,1,0,21.75,3,1,-1.0967152648245464,0.31614972676550035
1947,Master,Single,91712.0,0,0,17-10-2013,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,77,2217,27,0,1,82.11111111111111,3,0,4.32751225456761,1.0063178081243083
1958,Graduation,Single,94472.0,0,1,03-04-2014,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,66,1691,15,1,2,112.73333333333333,2,0,2.922543995462141,0.12078153477802718
1960,Graduation,Together,13672.0,1,1,17-04-2013,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,64,25,4,2,0,6.25,2,1,-2.5340664842576857,0.7281103901729127
1980,2n Cycle,Married,96547.0,0,0,23-05-2014,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,44,809,21,0,3,38.523809523809526,1,0,3.170967987988883,-2.4761131266298055
1975,Graduation,Married,79205.0,0,0,29-08-2012,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,49,895,15,0,1,59.666666666666664,2,2,1.6778034249499507,-1.1382604244399832
1975,PhD,Together,56559.0,0,1,25-12-2012,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,49,484,15,1,0,32.266666666666666,4,1,0.10367739992212052,0.7268725358011864
1973,PhD,Married,32644.0,1,0,16-01-2013,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,51,413,14,1,1,29.5,4,1,-0.1046354165355765,0.46059648062554365
1980,2n Cycle,Single,67506.0,0,1,02-01-2014,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,44,331,11,1,0,30.09090909090909,1,3,-0.4033363317449321,-1.2609494266513757
1970,Graduation,Single,24206.0,1,0,08-03-2013,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,54,25,4,1,0,6.25,2,3,-1.9591340928687102,-0.35209756364546635
1967,PhD,Divorced,28420.0,1,0,24-12-2013,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,57,13,3,1,0,4.333333333333333,4,1,-1.7139878321220314,0.9811616355054544
1970,Graduation,Married,22979.0,1,0,06-09-2012,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,54,115,7,1,0,16.428571428571427,2,3,-1.7064234039998458,-0.40365377125667434
1966,Graduation,Single,33279.0,0,0,12-06-2014,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,58,16,3,0,0,5.333333333333333,2,3,-1.3629697897264803,-0.6892620101003485
1972,Master,Single,46423.0,1,1,18-09-2013,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,52,92,6,2,0,15.333333333333334,3,1,-1.606408973170239,0.706037317185097
1977,Graduation,Married,30368.0,0,1,07-11-2013,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,47,52,5,1,0,10.4,2,3,-1.7867751135894614,-0.6605571741381325
1970,Graduation,Married,63684.0,0,1,26-11-2012,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,54,1464,20,1,0,73.2,2,2,1.3250456814076714,-0.18546252266507868
1964,Graduation,Divorced,41638.0,0,1,13-02-2013,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,60,441,13,1,1,33.92307692307692,2,1,-0.05367597845840818,-0.14970334705949004
1959,PhD,Divorced,68805.0,0,1,17-09-2013,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,65,283,11,1,0,25.727272727272727,4,1,0.09040670650031543,1.7161265677282607
1966,PhD,Together,65814.0,0,1,02-03-2014,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,58,747,20,1,0,37.35,4,2,0.9871141150064459,1.3522259836032173
1958,Graduation,Divorced,71964.0,0,0,20-05-2013,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,66,1870,16,0,0,116.875,2,2,2.1472324528022466,-0.048753508175278154
1986,Graduation,Single,39146.0,1,0,14-02-2013,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,38,165,8,1,0,20.625,2,3,-1.377834596193922,-1.2563245908233123
1977,Graduation,Together,96876.0,0,0,06-08-2013,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,47,1941,23,0,3,84.3913043478261,2,0,4.456775138924657,-1.68235041115308
1981,Basic,Married,34445.0,0,0,27-01-2013,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,43,839,21,0,0,39.95238095238095,0,3,0.2943087927562317,-2.578603158673148
1958,Graduation,Single,68281.0,0,0,07-08-2012,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,66,1655,24,0,0,68.95833333333333,2,2,2.4171873976439806,-0.07357026527773848
1975,2n Cycle,Married,37284.0,1,1,29-03-2013,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,49,23,3,2,0,7.666666666666667,1,3,-2.3112222108297593,-0.6552409327493163
1983,Graduation,Married,36790.0,0,0,01-03-2013,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,41,66,5,0,0,13.2,2,3,-1.265162620938091,-1.635626125047618
1967,Graduation,Together,27943.0,1,1,15-04-2013,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,57,37,5,2,0,7.4,2,1,-2.1918823317485585,0.41927441016972666
1951,Graduation,Divorced,22263.0,1,1,30-03-2014,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,73,21,4,2,0,5.25,2,1,-2.2609649621070074,1.190669166632228
1972,Graduation,Together,30261.0,1,2,25-09-2012,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,52,22,3,3,0,7.333333333333333,2,1,-2.7703534733347768,0.6633296816089098
1978,Graduation,Together,28587.0,1,0,12-02-2014,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,46,78,6,1,0,13.0,2,3,-1.7535370029637019,-0.8053586902186431
1982,Master,Married,43815.0,1,0,05-04-2013,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,42,79,5,1,0,15.8,3,3,-1.4054820470413394,-0.34361064587060136
1956,Graduation,Married,48195.0,1,1,21-01-2014,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,68,265,11,2,0,24.09090909090909,2,1,-1.0089993328420643,1.099328506181715
1952,Master,Married,77027.0,0,1,05-02-2014,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,72,1175,17,1,0,69.11764705882354,3,2,1.4396902875245783,1.4337323228824848
1965,PhD,Married,71322.0,0,1,16-02-2013,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,59,1305,26,1,0,50.19230769230769,4,2,2.025428888192054,1.3743302294299886
1979,Master,Married,32765.0,1,0,23-02-2014,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,45,46,6,1,0,7.666666666666667,3,3,-1.592408564866279,-0.22877949219601787
1965,Graduation,Together,29672.0,1,1,12-03-2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,59,25,3,2,0,8.333333333333334,2,1,-2.293445949817321,0.4012605876821461
1953,Graduation,Divorced,23272.0,0,0,17-10-2013,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,71,46,4,0,0,11.5,2,3,-1.3736749897421139,-0.01006881578298755
1949,Master,Together,49912.0,0,1,07-09-2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,75,874,22,1,1,39.72727272727273,3,2,1.376668590307848,1.2505934918495658
1985,2n Cycle,Together,7500.0,1,0,01-08-2012,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,39,100,6,1,0,16.666666666666668,1,3,-2.381321164845644,-1.817293289972721
1947,PhD,Widow,68117.0,0,1,10-03-2013,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,77,930,23,1,1,40.43478260869565,4,2,2.0468508510767958,2.168197402233996
1955,Graduation,Married,67225.0,0,1,26-11-2013,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,69,868,20,1,0,43.4,2,2,1.0164567679144574,0.6361970633615424
1976,Graduation,Married,17649.0,1,0,12-11-2013,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,48,45,6,1,0,7.5,2,3,-2.011814727702044,-0.7033290806680833
1975,Graduation,Together,55914.0,0,1,29-04-2013,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,49,1260,25,1,0,50.4,2,2,1.258473157673885,-0.498322114248788
1984,Graduation,Married,40059.0,1,0,28-09-2013,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,40,414,11,1,1,37.63636363636363,2,3,-0.4418401797950933,-1.2638274302775938
1950,Graduation,Together,60905.0,0,1,05-12-2013,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,74,392,13,1,0,30.153846153846153,2,1,0.018900155235145183,0.9161768529717955
1977,Graduation,Married,75330.0,1,1,04-10-2012,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,47,1109,25,2,0,44.36,2,2,1.1324072597241162,0.14081058434830437
1951,Graduation,Single,60689.0,0,1,01-06-2013,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,73,639,18,1,0,35.5,2,2,0.5666909310805558,0.8631162175651788
1984,Graduation,Married,38680.0,1,0,28-03-2013,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,40,79,5,1,0,15.8,2,3,-1.6383057005101007,-1.0118672095792671
1982,Graduation,Together,61416.0,0,0,08-02-2013,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,42,1665,23,0,1,72.3913043478261,2,0,2.424597055742909,-1.709934065132264
1991,Graduation,Single,49767.0,0,0,02-05-2013,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,33,692,17,0,0,40.705882352941174,2,3,0.34928109109155797,-1.8765903493337845
1970,Graduation,Single,83273.0,1,2,25-09-2012,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,54,1392,19,3,0,73.26315789473684,2,2,0.7885367833876121,1.0590992906803562
1981,Graduation,Married,29009.0,1,0,29-11-2013,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,43,44,5,1,0,8.8,2,3,-1.874937195846622,-1.0092896126720197
1979,Master,Married,45057.0,1,0,01-12-2013,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,45,50,5,1,0,10.0,3,3,-1.3696913822247498,-0.1259368601154077
1971,Graduation,Married,37150.0,1,0,11-09-2012,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,53,467,13,1,0,35.92307692307692,2,3,-0.6569516247932272,-0.3028030736136775
1970,Graduation,Single,43020.0,1,0,30-11-2013,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,54,223,9,1,0,24.77777777777778,2,3,-1.0033455558215416,-0.22263049689901035
1959,Graduation,Married,53154.0,0,1,09-06-2014,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,65,158,8,1,0,19.75,2,1,-0.7944851310062073,0.3981965603186023
1973,Graduation,Married,65308.0,0,0,11-09-2013,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,51,1211,27,0,2,44.851851851851855,2,0,2.9384242926242434,-1.3127837463892584
1970,Graduation,Single,76467.0,1,0,17-08-2012,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,54,1575,12,1,0,131.25,2,2,1.1635680703628268,-0.2076666103046872
1947,2n Cycle,Married,81044.0,0,0,27-12-2013,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,77,1208,21,0,0,57.523809523809526,1,2,2.1097940833831643,-0.01907903857814163
1951,Graduation,Married,32871.0,1,1,09-03-2013,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,73,43,4,2,0,10.75,2,1,-1.9971779804575638,1.237843601902563
1975,Graduation,Single,55801.0,1,1,22-09-2013,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,49,527,15,2,1,35.13333333333333,2,1,-0.05402496658157057,-0.19325489595642567
1959,Graduation,Widow,76320.0,0,1,22-06-2014,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,65,932,13,1,0,71.6923076923077,2,2,0.7680202265816791,0.4771524585604868
1955,Master,Single,36927.0,1,1,02-06-2014,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,69,71,6,2,0,11.833333333333334,3,1,-1.675114836123927,1.670482029077295
1953,Graduation,Together,48794.0,1,1,26-06-2014,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,71,54,4,2,0,13.5,2,1,-1.6291570525728578,1.3111634903933373
1965,Graduation,Single,23478.0,0,0,19-03-2013,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,59,129,6,0,0,21.5,2,3,-1.2696470451532937,-0.6403015303980162
1973,Graduation,Divorced,71128.0,1,0,06-10-2012,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,51,1615,24,1,0,67.29166666666667,2,2,1.8800491038567313,-0.2741834014904922
1976,PhD,Divorced,70179.0,0,1,21-07-2013,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,48,1034,23,1,0,44.95652173913044,4,2,1.4404987683236365,0.6872402383735879
1950,Graduation,Married,59462.0,0,1,05-01-2013,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,74,1088,23,1,0,47.30434782608695,2,2,1.290064635996551,0.913981286099159
1969,Graduation,Together,38361.0,1,0,27-12-2013,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,55,137,7,1,0,19.571428571428573,2,3,-1.3158810778266594,-0.20313683980604413
1982,PhD,Together,70038.0,0,0,25-10-2013,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,42,1244,16,0,0,77.75,4,2,1.5191351389692889,-0.18920658247497626
1978,Graduation,Together,42554.0,1,1,12-01-2013,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,46,41,5,2,0,8.2,2,3,-1.956150370930923,-0.11541693016098255
1974,Graduation,Married,67445.0,0,1,12-08-2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,50,1174,27,1,0,43.48148148148148,2,2,1.600786806737587,-0.31631820161183977
1951,Graduation,Widow,67046.0,0,1,06-01-2013,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,73,993,13,1,0,76.38461538461539,2,2,0.6908646656749399,0.9373088761187716
